"file","Time","Well","Measurements","Growth_Media","Strain_Names"
"GC_B1/Jan26",0.5,"C8",0.0179559585492228,"Fly","phzE"
"GC_B1/Jan26",0.5,"E2",0.0615559585492228,"Fly","phzE"
"GC_B1/Jan26",0.5,"E3",0.0329559585492228,"Fly","phzE"
"GC_B1/Jan26",0.5,"E4",0.0242559585492228,"Fly","phzE"
"GC_B1/Jan26",0.5,"E5",0.0104559585492228,"Fly","phzE"
"GC_B1/Jan26",0.5,"E6",0.00835595854922278,"Fly","phzF"
"GC_B1/Jan26",0.5,"E7",-0.00134404145077721,"Fly","phzF"
"GC_B1/Jan26",0.5,"E8",0.0101559585492228,"Fly","phzF"
"GC_B1/Jan26",0.5,"E9",-0.0110440414507772,"Fly","phzF"
"GC_B1/Jan26",0.5,"G8",0.0137559585492228,"Fly","phzG"
"GC_B1/Jan26",0.5,"G9",-0.000144041450777233,"Fly","phzG"
"GC_B1/Jan26",0.5,"G10",0.0172559585492228,"Fly","phzG"
"GC_B1/Jan26",0.5,"G11",0.0163559585492228,"Fly","phzG"
"GC_B1/Jan26",0.75,"C2",0.0364559585492228,"Fly","PAO1"
"GC_B1/Jan26",0.75,"C3",0.0313559585492228,"Fly","PAO1"
"GC_B1/Jan26",0.75,"C4",0.0425559585492228,"Fly","PAO1"
"GC_B1/Jan26",0.75,"C5",0.00805595854922281,"Fly","phzE"
"GC_B1/Jan26",0.75,"C6",0.0081559585492228,"Fly","phzE"
"GC_B1/Jan26",0.75,"C7",-0.00374404145077722,"Fly","phzE"
"GC_B1/Jan26",0.75,"C8",0.0158559585492228,"Fly","phzE"
"GC_B1/Jan26",0.75,"E2",0.0567559585492228,"Fly","phzE"
"GC_B1/Jan26",0.75,"E3",0.0315559585492228,"Fly","phzE"
"GC_B1/Jan26",0.75,"E4",0.0221559585492228,"Fly","phzE"
"GC_B1/Jan26",0.75,"E5",0.00895595854922276,"Fly","phzE"
"GC_B1/Jan26",0.75,"E6",0.00735595854922277,"Fly","phzF"
"GC_B1/Jan26",0.75,"E7",-0.00154404145077719,"Fly","phzF"
"GC_B1/Jan26",0.75,"E8",0.00725595854922279,"Fly","phzF"
"GC_B1/Jan26",0.75,"E9",-0.0109440414507772,"Fly","phzF"
"GC_B1/Jan26",0.75,"G8",0.00845595854922276,"Fly","phzG"
"GC_B1/Jan26",0.75,"G9",-0.00514404145077724,"Fly","phzG"
"GC_B1/Jan26",0.75,"G10",0.0162559585492228,"Fly","phzG"
"GC_B1/Jan26",0.75,"G11",0.0146559585492228,"Fly","phzG"
"GC_B1/Jan26",1,"C2",0.0369559585492228,"Fly","PAO1"
"GC_B1/Jan26",1,"C3",0.0305559585492228,"Fly","PAO1"
"GC_B1/Jan26",1,"C4",0.0421559585492228,"Fly","PAO1"
"GC_B1/Jan26",1,"C5",0.00905595854922281,"Fly","phzE"
"GC_B1/Jan26",1,"C6",0.00895595854922276,"Fly","phzE"
"GC_B1/Jan26",1,"C7",-0.00504404145077719,"Fly","phzE"
"GC_B1/Jan26",1,"C8",0.0142559585492228,"Fly","phzE"
"GC_B1/Jan26",1,"E2",0.0565559585492228,"Fly","phzE"
"GC_B1/Jan26",1,"E3",0.0295559585492228,"Fly","phzE"
"GC_B1/Jan26",1,"E4",0.0204559585492228,"Fly","phzE"
"GC_B1/Jan26",1,"E5",0.0076559585492228,"Fly","phzE"
"GC_B1/Jan26",1,"E6",0.00535595854922277,"Fly","phzF"
"GC_B1/Jan26",1,"E7",-0.00284404145077721,"Fly","phzF"
"GC_B1/Jan26",1,"E8",0.0101559585492228,"Fly","phzF"
"GC_B1/Jan26",1,"E9",-0.0116440414507772,"Fly","phzF"
"GC_B1/Jan26",1,"G8",0.00825595854922279,"Fly","phzG"
"GC_B1/Jan26",1,"G9",-0.00434404145077721,"Fly","phzG"
"GC_B1/Jan26",1,"G10",0.0157559585492228,"Fly","phzG"
"GC_B1/Jan26",1,"G11",0.0138559585492228,"Fly","phzG"
"GC_B1/Jan26",1.25,"C2",0.0375559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.25,"C3",0.0308559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.25,"C4",0.0410559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.25,"C5",0.00065595854922279,"Fly","phzE"
"GC_B1/Jan26",1.25,"C6",0.00725595854922279,"Fly","phzE"
"GC_B1/Jan26",1.25,"C7",-0.00264404145077723,"Fly","phzE"
"GC_B1/Jan26",1.25,"C8",0.0158559585492228,"Fly","phzE"
"GC_B1/Jan26",1.25,"E2",0.0585559585492228,"Fly","phzE"
"GC_B1/Jan26",1.25,"E3",0.0298559585492228,"Fly","phzE"
"GC_B1/Jan26",1.25,"E4",0.0195559585492228,"Fly","phzE"
"GC_B1/Jan26",1.25,"E5",0.00755595854922281,"Fly","phzE"
"GC_B1/Jan26",1.25,"E6",0.00395595854922276,"Fly","phzF"
"GC_B1/Jan26",1.25,"E7",-0.00184404145077721,"Fly","phzF"
"GC_B1/Jan26",1.25,"E8",0.0117559585492228,"Fly","phzF"
"GC_B1/Jan26",1.25,"E9",-0.0108440414507772,"Fly","phzF"
"GC_B1/Jan26",1.25,"G8",0.00795595854922276,"Fly","phzG"
"GC_B1/Jan26",1.25,"G9",-0.0059440414507772,"Fly","phzG"
"GC_B1/Jan26",1.25,"G10",0.0146559585492228,"Fly","phzG"
"GC_B1/Jan26",1.25,"G11",0.0109559585492228,"Fly","phzG"
"GC_B1/Jan26",1.5,"C2",0.0370559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.5,"C3",0.0310559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.5,"C4",0.0395559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.5,"C5",0.00135595854922277,"Fly","phzE"
"GC_B1/Jan26",1.5,"C6",0.00825595854922279,"Fly","phzE"
"GC_B1/Jan26",1.5,"C7",-0.00304404145077719,"Fly","phzE"
"GC_B1/Jan26",1.5,"C8",0.0161559585492228,"Fly","phzE"
"GC_B1/Jan26",1.5,"E2",0.0570559585492228,"Fly","phzE"
"GC_B1/Jan26",1.5,"E3",0.0291559585492228,"Fly","phzE"
"GC_B1/Jan26",1.5,"E4",0.0205559585492228,"Fly","phzE"
"GC_B1/Jan26",1.5,"E5",0.00855595854922281,"Fly","phzE"
"GC_B1/Jan26",1.5,"E6",0.00735595854922277,"Fly","phzF"
"GC_B1/Jan26",1.5,"E7",-0.00164404145077723,"Fly","phzF"
"GC_B1/Jan26",1.5,"E8",0.0105559585492228,"Fly","phzF"
"GC_B1/Jan26",1.5,"E9",-0.0133440414507772,"Fly","phzF"
"GC_B1/Jan26",1.5,"G8",0.00985595854922278,"Fly","phzG"
"GC_B1/Jan26",1.5,"G9",-0.0064440414507772,"Fly","phzG"
"GC_B1/Jan26",1.5,"G10",0.0129559585492228,"Fly","phzG"
"GC_B1/Jan26",1.5,"G11",0.0112559585492228,"Fly","phzG"
"GC_B1/Jan26",1.75,"C2",0.0370559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.75,"C3",0.0338559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.75,"C4",0.0395559585492228,"Fly","PAO1"
"GC_B1/Jan26",1.75,"C5",0.0010559585492228,"Fly","phzE"
"GC_B1/Jan26",1.75,"C6",0.0091559585492228,"Fly","phzE"
"GC_B1/Jan26",1.75,"C7",-0.00234404145077721,"Fly","phzE"
"GC_B1/Jan26",1.75,"C8",0.0165559585492228,"Fly","phzE"
"GC_B1/Jan26",1.75,"E2",0.0583559585492228,"Fly","phzE"
"GC_B1/Jan26",1.75,"E3",0.0303559585492228,"Fly","phzE"
"GC_B1/Jan26",1.75,"E4",0.0207559585492228,"Fly","phzE"
"GC_B1/Jan26",1.75,"E5",0.00835595854922278,"Fly","phzE"
"GC_B1/Jan26",1.75,"E6",0.00685595854922277,"Fly","phzF"
"GC_B1/Jan26",1.75,"E7",-0.00264404145077723,"Fly","phzF"
"GC_B1/Jan26",1.75,"E8",0.00835595854922278,"Fly","phzF"
"GC_B1/Jan26",1.75,"E9",-0.0129440414507772,"Fly","phzF"
"GC_B1/Jan26",1.75,"G8",0.00755595854922281,"Fly","phzG"
"GC_B1/Jan26",1.75,"G9",-0.00864404145077724,"Fly","phzG"
"GC_B1/Jan26",1.75,"G10",0.0125559585492228,"Fly","phzG"
"GC_B1/Jan26",1.75,"G11",0.00855595854922281,"Fly","phzG"
"GC_B1/Jan26",2,"C2",0.0378559585492228,"Fly","PAO1"
"GC_B1/Jan26",2,"C3",0.0347559585492228,"Fly","PAO1"
"GC_B1/Jan26",2,"C4",0.0400559585492228,"Fly","PAO1"
"GC_B1/Jan26",2,"C5",0.00325595854922278,"Fly","phzE"
"GC_B1/Jan26",2,"C6",0.0155559585492228,"Fly","phzE"
"GC_B1/Jan26",2,"C7",0.00145595854922276,"Fly","phzE"
"GC_B1/Jan26",2,"C8",0.0199559585492228,"Fly","phzE"
"GC_B1/Jan26",2,"E2",0.0608559585492228,"Fly","phzE"
"GC_B1/Jan26",2,"E3",0.0312559585492228,"Fly","phzE"
"GC_B1/Jan26",2,"E4",0.0226559585492228,"Fly","phzE"
"GC_B1/Jan26",2,"E5",0.0136559585492228,"Fly","phzE"
"GC_B1/Jan26",2,"E6",0.00655595854922281,"Fly","phzF"
"GC_B1/Jan26",2,"E7",-0.0029440414507772,"Fly","phzF"
"GC_B1/Jan26",2,"E8",0.0119559585492228,"Fly","phzF"
"GC_B1/Jan26",2,"E9",-0.0116440414507772,"Fly","phzF"
"GC_B1/Jan26",2,"G8",0.0091559585492228,"Fly","phzG"
"GC_B1/Jan26",2,"G9",-0.00834404145077722,"Fly","phzG"
"GC_B1/Jan26",2,"G10",0.0127559585492228,"Fly","phzG"
"GC_B1/Jan26",2,"G11",0.00925595854922279,"Fly","phzG"
"GC_B1/Jan26",2.25,"C2",0.0406559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.25,"C3",0.0386559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.25,"C4",0.0452559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.25,"C5",0.00945595854922276,"Fly","phzE"
"GC_B1/Jan26",2.25,"C6",0.0145559585492228,"Fly","phzE"
"GC_B1/Jan26",2.25,"C7",0.0066559585492228,"Fly","phzE"
"GC_B1/Jan26",2.25,"C8",0.0260559585492228,"Fly","phzE"
"GC_B1/Jan26",2.25,"E2",0.0614559585492228,"Fly","phzE"
"GC_B1/Jan26",2.25,"E3",0.0346559585492228,"Fly","phzE"
"GC_B1/Jan26",2.25,"E4",0.0257559585492228,"Fly","phzE"
"GC_B1/Jan26",2.25,"E5",0.0182559585492228,"Fly","phzE"
"GC_B1/Jan26",2.25,"E6",0.00855595854922281,"Fly","phzF"
"GC_B1/Jan26",2.25,"E7",-0.000244041450777222,"Fly","phzF"
"GC_B1/Jan26",2.25,"E8",0.00975595854922279,"Fly","phzF"
"GC_B1/Jan26",2.25,"E9",-0.0103440414507772,"Fly","phzF"
"GC_B1/Jan26",2.25,"G8",0.0137559585492228,"Fly","phzG"
"GC_B1/Jan26",2.25,"G9",-0.000744041450777222,"Fly","phzG"
"GC_B1/Jan26",2.25,"G10",0.0175559585492228,"Fly","phzG"
"GC_B1/Jan26",2.25,"G11",0.0071559585492228,"Fly","phzG"
"GC_B1/Jan26",2.5,"C2",0.0406559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.5,"C3",0.0570559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.5,"C4",0.0443559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.5,"C5",0.00895595854922276,"Fly","phzE"
"GC_B1/Jan26",2.5,"C6",0.0317559585492228,"Fly","phzE"
"GC_B1/Jan26",2.5,"C7",0.00675595854922278,"Fly","phzE"
"GC_B1/Jan26",2.5,"C8",0.0217559585492228,"Fly","phzE"
"GC_B1/Jan26",2.5,"E2",0.0718559585492228,"Fly","phzE"
"GC_B1/Jan26",2.5,"E3",0.0433559585492228,"Fly","phzE"
"GC_B1/Jan26",2.5,"E4",0.0303559585492228,"Fly","phzE"
"GC_B1/Jan26",2.5,"E5",0.0350559585492228,"Fly","phzE"
"GC_B1/Jan26",2.5,"E6",0.00945595854922276,"Fly","phzF"
"GC_B1/Jan26",2.5,"E7",0.000955958549222757,"Fly","phzF"
"GC_B1/Jan26",2.5,"E8",0.0139559585492228,"Fly","phzF"
"GC_B1/Jan26",2.5,"E9",-0.00884404145077722,"Fly","phzF"
"GC_B1/Jan26",2.5,"G8",0.0216559585492228,"Fly","phzG"
"GC_B1/Jan26",2.5,"G9",0.0106559585492228,"Fly","phzG"
"GC_B1/Jan26",2.5,"G10",0.0223559585492228,"Fly","phzG"
"GC_B1/Jan26",2.5,"G11",0.0112559585492228,"Fly","phzG"
"GC_B1/Jan26",2.75,"C2",0.0729559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.75,"C3",0.0603559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.75,"C4",0.0639559585492228,"Fly","PAO1"
"GC_B1/Jan26",2.75,"C5",0.0311559585492228,"Fly","phzE"
"GC_B1/Jan26",2.75,"C6",0.0377559585492228,"Fly","phzE"
"GC_B1/Jan26",2.75,"C7",0.0320559585492228,"Fly","phzE"
"GC_B1/Jan26",2.75,"C8",0.0448559585492228,"Fly","phzE"
"GC_B1/Jan26",2.75,"E2",0.0864559585492228,"Fly","phzE"
"GC_B1/Jan26",2.75,"E3",0.0630559585492228,"Fly","phzE"
"GC_B1/Jan26",2.75,"E4",0.0563559585492228,"Fly","phzE"
"GC_B1/Jan26",2.75,"E5",0.0452559585492228,"Fly","phzE"
"GC_B1/Jan26",2.75,"E6",0.00995595854922277,"Fly","phzF"
"GC_B1/Jan26",2.75,"E7",0.00195595854922276,"Fly","phzF"
"GC_B1/Jan26",2.75,"E8",0.0139559585492228,"Fly","phzF"
"GC_B1/Jan26",2.75,"E9",-0.00894404145077721,"Fly","phzF"
"GC_B1/Jan26",2.75,"G8",0.0283559585492228,"Fly","phzG"
"GC_B1/Jan26",2.75,"G9",0.00625595854922278,"Fly","phzG"
"GC_B1/Jan26",2.75,"G10",0.0273559585492228,"Fly","phzG"
"GC_B1/Jan26",2.75,"G11",0.0250559585492228,"Fly","phzG"
"GC_B1/Jan26",3,"C2",0.0696559585492228,"Fly","PAO1"
"GC_B1/Jan26",3,"C3",0.0643559585492228,"Fly","PAO1"
"GC_B1/Jan26",3,"C4",0.0761559585492228,"Fly","PAO1"
"GC_B1/Jan26",3,"C5",0.0269559585492228,"Fly","phzE"
"GC_B1/Jan26",3,"C6",0.0421559585492228,"Fly","phzE"
"GC_B1/Jan26",3,"C7",0.0288559585492228,"Fly","phzE"
"GC_B1/Jan26",3,"C8",0.0517559585492228,"Fly","phzE"
"GC_B1/Jan26",3,"E2",0.0903559585492228,"Fly","phzE"
"GC_B1/Jan26",3,"E3",0.0611559585492228,"Fly","phzE"
"GC_B1/Jan26",3,"E4",0.0533559585492228,"Fly","phzE"
"GC_B1/Jan26",3,"E5",0.0420559585492228,"Fly","phzE"
"GC_B1/Jan26",3,"E6",0.0112559585492228,"Fly","phzF"
"GC_B1/Jan26",3,"E7",0.00235595854922277,"Fly","phzF"
"GC_B1/Jan26",3,"E8",0.0149559585492228,"Fly","phzF"
"GC_B1/Jan26",3,"E9",-0.00864404145077724,"Fly","phzF"
"GC_B1/Jan26",3,"G8",0.0425559585492228,"Fly","phzG"
"GC_B1/Jan26",3,"G9",0.0206559585492228,"Fly","phzG"
"GC_B1/Jan26",3,"G10",0.0437559585492228,"Fly","phzG"
"GC_B1/Jan26",3,"G11",0.0239559585492228,"Fly","phzG"
"GC_B1/Jan26",3.25,"C2",0.0672559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.25,"C3",0.0714559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.25,"C4",0.0711559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.25,"C5",0.0353559585492228,"Fly","phzE"
"GC_B1/Jan26",3.25,"C6",0.0462559585492228,"Fly","phzE"
"GC_B1/Jan26",3.25,"C7",0.0290559585492228,"Fly","phzE"
"GC_B1/Jan26",3.25,"C8",0.0482559585492228,"Fly","phzE"
"GC_B1/Jan26",3.25,"E2",0.0857559585492228,"Fly","phzE"
"GC_B1/Jan26",3.25,"E3",0.0650559585492228,"Fly","phzE"
"GC_B1/Jan26",3.25,"E4",0.0529559585492228,"Fly","phzE"
"GC_B1/Jan26",3.25,"E5",0.0451559585492228,"Fly","phzE"
"GC_B1/Jan26",3.25,"E6",0.00955595854922281,"Fly","phzF"
"GC_B1/Jan26",3.25,"E7",0.0025559585492228,"Fly","phzF"
"GC_B1/Jan26",3.25,"E8",0.0163559585492228,"Fly","phzF"
"GC_B1/Jan26",3.25,"E9",-0.00774404145077723,"Fly","phzF"
"GC_B1/Jan26",3.25,"G8",0.0453559585492228,"Fly","phzG"
"GC_B1/Jan26",3.25,"G9",0.0322559585492228,"Fly","phzG"
"GC_B1/Jan26",3.25,"G10",0.0358559585492228,"Fly","phzG"
"GC_B1/Jan26",3.25,"G11",0.0394559585492228,"Fly","phzG"
"GC_B1/Jan26",3.5,"C2",0.0721559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.5,"C3",0.0713559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.5,"C4",0.0723559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.5,"C5",0.0280559585492228,"Fly","phzE"
"GC_B1/Jan26",3.5,"C6",0.0426559585492228,"Fly","phzE"
"GC_B1/Jan26",3.5,"C7",0.0355559585492228,"Fly","phzE"
"GC_B1/Jan26",3.5,"C8",0.0497559585492228,"Fly","phzE"
"GC_B1/Jan26",3.5,"E2",0.0938559585492228,"Fly","phzE"
"GC_B1/Jan26",3.5,"E3",0.0748559585492228,"Fly","phzE"
"GC_B1/Jan26",3.5,"E4",0.0668559585492228,"Fly","phzE"
"GC_B1/Jan26",3.5,"E5",0.0518559585492228,"Fly","phzE"
"GC_B1/Jan26",3.5,"E6",0.0103559585492228,"Fly","phzF"
"GC_B1/Jan26",3.5,"E7",0.00385595854922277,"Fly","phzF"
"GC_B1/Jan26",3.5,"E8",0.0152559585492228,"Fly","phzF"
"GC_B1/Jan26",3.5,"E9",-0.00824404145077723,"Fly","phzF"
"GC_B1/Jan26",3.5,"G8",0.0484559585492228,"Fly","phzG"
"GC_B1/Jan26",3.5,"G9",0.0388559585492228,"Fly","phzG"
"GC_B1/Jan26",3.5,"G10",0.0586559585492228,"Fly","phzG"
"GC_B1/Jan26",3.5,"G11",0.0452559585492228,"Fly","phzG"
"GC_B1/Jan26",3.75,"C2",0.0760559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.75,"C3",0.0731559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.75,"C4",0.0723559585492228,"Fly","PAO1"
"GC_B1/Jan26",3.75,"C5",0.0455559585492228,"Fly","phzE"
"GC_B1/Jan26",3.75,"C6",0.0434559585492228,"Fly","phzE"
"GC_B1/Jan26",3.75,"C7",0.0302559585492228,"Fly","phzE"
"GC_B1/Jan26",3.75,"C8",0.0585559585492228,"Fly","phzE"
"GC_B1/Jan26",3.75,"E2",0.0906559585492228,"Fly","phzE"
"GC_B1/Jan26",3.75,"E3",0.0697559585492228,"Fly","phzE"
"GC_B1/Jan26",3.75,"E4",0.0632559585492228,"Fly","phzE"
"GC_B1/Jan26",3.75,"E5",0.0532559585492228,"Fly","phzE"
"GC_B1/Jan26",3.75,"E6",0.0114559585492228,"Fly","phzF"
"GC_B1/Jan26",3.75,"E7",0.00475595854922278,"Fly","phzF"
"GC_B1/Jan26",3.75,"E8",0.0165559585492228,"Fly","phzF"
"GC_B1/Jan26",3.75,"E9",-0.00584404145077722,"Fly","phzF"
"GC_B1/Jan26",3.75,"G8",0.0416559585492228,"Fly","phzG"
"GC_B1/Jan26",3.75,"G9",0.0302559585492228,"Fly","phzG"
"GC_B1/Jan26",3.75,"G10",0.0536559585492228,"Fly","phzG"
"GC_B1/Jan26",3.75,"G11",0.0615559585492228,"Fly","phzG"
"GC_B1/Jan26",4,"C2",0.0758559585492228,"Fly","PAO1"
"GC_B1/Jan26",4,"C3",0.0780559585492228,"Fly","PAO1"
"GC_B1/Jan26",4,"C4",0.0815559585492228,"Fly","PAO1"
"GC_B1/Jan26",4,"C5",0.0431559585492228,"Fly","phzE"
"GC_B1/Jan26",4,"C6",0.0384559585492228,"Fly","phzE"
"GC_B1/Jan26",4,"C7",0.0286559585492228,"Fly","phzE"
"GC_B1/Jan26",4,"C8",0.0583559585492228,"Fly","phzE"
"GC_B1/Jan26",4,"E2",0.0981559585492228,"Fly","phzE"
"GC_B1/Jan26",4,"E3",0.0721559585492228,"Fly","phzE"
"GC_B1/Jan26",4,"E4",0.0680559585492228,"Fly","phzE"
"GC_B1/Jan26",4,"E5",0.0551559585492228,"Fly","phzE"
"GC_B1/Jan26",4,"E6",0.0128559585492228,"Fly","phzF"
"GC_B1/Jan26",4,"E7",0.0040559585492228,"Fly","phzF"
"GC_B1/Jan26",4,"E8",0.0184559585492228,"Fly","phzF"
"GC_B1/Jan26",4,"E9",-0.00434404145077721,"Fly","phzF"
"GC_B1/Jan26",4,"G8",0.0548559585492228,"Fly","phzG"
"GC_B1/Jan26",4,"G9",0.0335559585492228,"Fly","phzG"
"GC_B1/Jan26",4,"G10",0.0561559585492228,"Fly","phzG"
"GC_B1/Jan26",4,"G11",0.0603559585492228,"Fly","phzG"
"GC_B1/Jan26",4.25,"C2",0.0867559585492228,"Fly","PAO1"
"GC_B1/Jan26",4.25,"C3",0.0813559585492228,"Fly","PAO1"
"GC_B1/Jan26",4.25,"C4",0.0806559585492228,"Fly","PAO1"
"GC_B1/Jan26",4.25,"C5",0.0465559585492228,"Fly","phzE"
"GC_B1/Jan26",4.25,"C6",0.0536559585492228,"Fly","phzE"
"GC_B1/Jan26",4.25,"C7",0.0405559585492228,"Fly","phzE"
"GC_B1/Jan26",4.25,"C8",0.0573559585492228,"Fly","phzE"
"GC_B1/Jan26",4.25,"E2",0.0982559585492228,"Fly","phzE"
"GC_B1/Jan26",4.25,"E3",0.0699559585492228,"Fly","phzE"
"GC_B1/Jan26",4.25,"E4",0.0683559585492228,"Fly","phzE"
"GC_B1/Jan26",4.25,"E5",0.0553559585492228,"Fly","phzE"
"GC_B1/Jan26",4.25,"E6",0.0148559585492228,"Fly","phzF"
"GC_B1/Jan26",4.25,"E7",0.00655595854922281,"Fly","phzF"
"GC_B1/Jan26",4.25,"E8",0.0192559585492228,"Fly","phzF"
"GC_B1/Jan26",4.25,"E9",-0.00324404145077722,"Fly","phzF"
"GC_B1/Jan26",4.25,"G8",0.0499559585492228,"Fly","phzG"
"GC_B1/Jan26",4.25,"G9",0.0343559585492228,"Fly","phzG"
"GC_B1/Jan26",4.25,"G10",0.0559559585492228,"Fly","phzG"
"GC_B1/Jan26",4.25,"G11",0.0395559585492228,"Fly","phzG"
"GC_B1/Jan26",4.5,"C2",0.0859559585492228,"Fly","PAO1"
"GC_B1/Jan26",4.5,"C3",0.0840559585492228,"Fly","PAO1"
"GC_B1/Jan26",4.5,"C4",0.0851559585492228,"Fly","PAO1"
"GC_B1/Jan26",4.5,"C5",0.0489559585492228,"Fly","phzE"
"GC_B1/Jan26",4.5,"C6",0.0461559585492228,"Fly","phzE"
"GC_B1/Jan26",4.5,"C7",0.0340559585492228,"Fly","phzE"
"GC_B1/Jan26",4.5,"C8",0.0565559585492228,"Fly","phzE"
"GC_B1/Jan26",4.5,"E2",0.0983559585492228,"Fly","phzE"
"GC_B1/Jan26",4.5,"E3",0.0781559585492228,"Fly","phzE"
"GC_B1/Jan26",4.5,"E4",0.0690559585492228,"Fly","phzE"
"GC_B1/Jan26",4.5,"E5",0.0643559585492228,"Fly","phzE"
"GC_B1/Jan26",4.5,"E6",0.0151559585492228,"Fly","phzF"
"GC_B1/Jan26",4.5,"E7",0.0081559585492228,"Fly","phzF"
"GC_B1/Jan26",4.5,"E8",0.0208559585492228,"Fly","phzF"
"GC_B1/Jan26",4.5,"E9",-0.0014440414507772,"Fly","phzF"
"GC_B1/Jan26",4.5,"G8",0.0556559585492228,"Fly","phzG"
"GC_B1/Jan26",4.5,"G9",0.0422559585492228,"Fly","phzG"
