"file","Time","Well","Measurements","Growth_Media","Strain_Names"
"GC_I/I1",0,"H5",0.2982,"LB","pvdL"
"GC_I/I1",0,"H6",0.3185,"LB","pvdL"
"GC_I/I1",0.25,"A1",0.2708,"LB","PAO1"
"GC_I/I1",0.25,"A2",0.2795,"LB","PAO1"
"GC_I/I1",0.25,"A3",0.2724,"LB","PAO1"
"GC_I/I1",0.25,"A4",0.3091,"LB","tse5"
"GC_I/I1",0.25,"A5",0.3004,"LB","tse5"
"GC_I/I1",0.25,"A6",0.3215,"LB","tse5"
"GC_I/I1",0.25,"A7",0.3346,"LB","GacA"
"GC_I/I1",0.25,"A8",0.2858,"LB","GacA"
"GC_I/I1",0.25,"A9",0.3007,"LB","GacA"
"GC_I/I1",0.25,"A10",0.2871,"LB","tssB"
"GC_I/I1",0.25,"A11",0.2966,"LB","tssB"
"GC_I/I1",0.25,"A12",0.2948,"LB","tssB"
"GC_I/I1",0.25,"B1",0.2595,"LB","tagQ"
"GC_I/I1",0.25,"B2",0.2821,"LB","tagQ"
"GC_I/I1",0.25,"B3",0.2657,"LB","tagQ"
"GC_I/I1",0.25,"B4",0.3089,"LB","PPRCHAO_1950"
"GC_I/I1",0.25,"B5",0.3,"LB","PPRCHAO_1950"
"GC_I/I1",0.25,"B6",0.2972,"LB","PPRCHAO_1950"
"GC_I/I1",0.25,"B7",0.3184,"LB","hcn"
"GC_I/I1",0.25,"B8",0.3031,"LB","hcn"
"GC_I/I1",0.25,"B9",0.3053,"LB","hcn"
"GC_I/I1",0.25,"B10",0.3163,"LB","PhzA"
"GC_I/I1",0.25,"B11",0.3091,"LB","PhzA"
"GC_I/I1",0.25,"B12",0.2886,"LB","PhzA"
"GC_I/I1",0.25,"C1",0.2933,"LB","PhzB"
"GC_I/I1",0.25,"C2",0.2958,"LB","PhzB"
"GC_I/I1",0.25,"C3",0.2959,"LB","PhzB"
"GC_I/I1",0.25,"C4",0.276,"LB","mexB"
"GC_I/I1",0.25,"C5",0.2912,"LB","mexB"
"GC_I/I1",0.25,"C6",0.3335,"LB","mexB"
"GC_I/I1",0.25,"C7",0.3004,"LB","VgrG1b"
"GC_I/I1",0.25,"C8",0.2932,"LB","VgrG1b"
"GC_I/I1",0.25,"C9",0.3113,"LB","VgrG1b"
"GC_I/I1",0.25,"C10",0.2833,"LB","anr"
"GC_I/I1",0.25,"C11",0.2925,"LB","anr"
"GC_I/I1",0.25,"C12",0.277,"LB","anr"
"GC_I/I1",0.25,"D1",0.2725,"LB","fetA"
"GC_I/I1",0.25,"D2",0.274,"LB","fetA"
"GC_I/I1",0.25,"D3",0.3036,"LB","fetA"
"GC_I/I1",0.25,"D4",0.3094,"LB","pvdL"
"GC_I/I1",0.25,"D5",0.2913,"LB","pvdL"
"GC_I/I1",0.25,"D6",0.3142,"LB","pvdL"
"GC_I/I1",0.25,"E1",0.2701,"LB","PAO1"
"GC_I/I1",0.25,"E2",0.2795,"LB","PAO1"
"GC_I/I1",0.25,"E3",0.2811,"LB","PAO1"
"GC_I/I1",0.25,"E4",0.2865,"LB","tse5"
"GC_I/I1",0.25,"E5",0.3014,"LB","tse5"
"GC_I/I1",0.25,"E6",0.3,"LB","tse5"
"GC_I/I1",0.25,"E7",0.3135,"LB","GacA"
"GC_I/I1",0.25,"E8",0.3011,"LB","GacA"
"GC_I/I1",0.25,"E9",0.3008,"LB","GacA"
"GC_I/I1",0.25,"E10",0.27,"LB","tssB"
"GC_I/I1",0.25,"E11",0.3104,"LB","tssB"
"GC_I/I1",0.25,"E12",0.3048,"LB","tssB"
"GC_I/I1",0.25,"F1",0.2628,"LB","tagQ"
"GC_I/I1",0.25,"F2",0.3011,"LB","tagQ"
"GC_I/I1",0.25,"F3",0.274,"LB","tagQ"
"GC_I/I1",0.25,"F4",0.2952,"LB","PPRCHAO_1950"
"GC_I/I1",0.25,"F5",0.2928,"LB","PPRCHAO_1950"
"GC_I/I1",0.25,"F6",0.3123,"LB","PPRCHAO_1950"
"GC_I/I1",0.25,"F7",0.2925,"LB","hcn"
"GC_I/I1",0.25,"F8",0.2926,"LB","hcn"
"GC_I/I1",0.25,"F9",0.2733,"LB","hcn"
"GC_I/I1",0.25,"F10",0.3082,"LB","PhzA"
"GC_I/I1",0.25,"F11",0.2883,"LB","PhzA"
"GC_I/I1",0.25,"F12",0.2847,"LB","PhzA"
"GC_I/I1",0.25,"G1",0.2783,"LB","PhzB"
"GC_I/I1",0.25,"G2",0.2735,"LB","PhzB"
"GC_I/I1",0.25,"G3",0.2812,"LB","PhzB"
"GC_I/I1",0.25,"G4",0.2876,"LB","mexB"
"GC_I/I1",0.25,"G5",0.2995,"LB","mexB"
"GC_I/I1",0.25,"G6",0.2975,"LB","mexB"
"GC_I/I1",0.25,"G7",0.3075,"LB","VgrG1b"
"GC_I/I1",0.25,"G8",0.2931,"LB","VgrG1b"
"GC_I/I1",0.25,"G9",0.3174,"LB","VgrG1b"
"GC_I/I1",0.25,"G10",0.2898,"LB","anr"
"GC_I/I1",0.25,"G11",0.2951,"LB","anr"
"GC_I/I1",0.25,"G12",0.3208,"LB","anr"
"GC_I/I1",0.25,"H1",0.2814,"LB","fetA"
"GC_I/I1",0.25,"H2",0.2667,"LB","fetA"
"GC_I/I1",0.25,"H3",0.2781,"LB","fetA"
"GC_I/I1",0.25,"H4",0.2799,"LB","pvdL"
"GC_I/I1",0.25,"H5",0.301,"LB","pvdL"
"GC_I/I1",0.25,"H6",0.3194,"LB","pvdL"
"GC_I/I1",0.5,"A1",0.2727,"LB","PAO1"
"GC_I/I1",0.5,"A2",0.2808,"LB","PAO1"
"GC_I/I1",0.5,"A3",0.2738,"LB","PAO1"
"GC_I/I1",0.5,"A4",0.3103,"LB","tse5"
"GC_I/I1",0.5,"A5",0.3023,"LB","tse5"
"GC_I/I1",0.5,"A6",0.3202,"LB","tse5"
"GC_I/I1",0.5,"A7",0.3341,"LB","GacA"
"GC_I/I1",0.5,"A8",0.2851,"LB","GacA"
"GC_I/I1",0.5,"A9",0.3029,"LB","GacA"
"GC_I/I1",0.5,"A10",0.2883,"LB","tssB"
"GC_I/I1",0.5,"A11",0.2987,"LB","tssB"
"GC_I/I1",0.5,"A12",0.2962,"LB","tssB"
"GC_I/I1",0.5,"B1",0.2576,"LB","tagQ"
"GC_I/I1",0.5,"B2",0.2809,"LB","tagQ"
"GC_I/I1",0.5,"B3",0.2644,"LB","tagQ"
"GC_I/I1",0.5,"B4",0.3072,"LB","PPRCHAO_1950"
"GC_I/I1",0.5,"B5",0.3019,"LB","PPRCHAO_1950"
"GC_I/I1",0.5,"B6",0.2958,"LB","PPRCHAO_1950"
"GC_I/I1",0.5,"B7",0.3163,"LB","hcn"
"GC_I/I1",0.5,"B8",0.2998,"LB","hcn"
"GC_I/I1",0.5,"B9",0.3172,"LB","hcn"
"GC_I/I1",0.5,"B10",0.3338,"LB","PhzA"
"GC_I/I1",0.5,"B11",0.3105,"LB","PhzA"
"GC_I/I1",0.5,"B12",0.2906,"LB","PhzA"
"GC_I/I1",0.5,"C1",0.2926,"LB","PhzB"
"GC_I/I1",0.5,"C2",0.295,"LB","PhzB"
"GC_I/I1",0.5,"C3",0.294,"LB","PhzB"
"GC_I/I1",0.5,"C4",0.2775,"LB","mexB"
"GC_I/I1",0.5,"C5",0.2898,"LB","mexB"
"GC_I/I1",0.5,"C6",0.3315,"LB","mexB"
"GC_I/I1",0.5,"C7",0.2983,"LB","VgrG1b"
"GC_I/I1",0.5,"C8",0.3034,"LB","VgrG1b"
"GC_I/I1",0.5,"C9",0.356,"LB","VgrG1b"
"GC_I/I1",0.5,"C10",0.32,"LB","anr"
"GC_I/I1",0.5,"C11",0.3138,"LB","anr"
"GC_I/I1",0.5,"C12",0.2789,"LB","anr"
"GC_I/I1",0.5,"D1",0.27,"LB","fetA"
"GC_I/I1",0.5,"D2",0.2751,"LB","fetA"
"GC_I/I1",0.5,"D3",0.3052,"LB","fetA"
"GC_I/I1",0.5,"D4",0.3111,"LB","pvdL"
"GC_I/I1",0.5,"D5",0.2895,"LB","pvdL"
"GC_I/I1",0.5,"D6",0.3149,"LB","pvdL"
"GC_I/I1",0.5,"E1",0.2681,"LB","PAO1"
"GC_I/I1",0.5,"E2",0.2809,"LB","PAO1"
"GC_I/I1",0.5,"E3",0.2821,"LB","PAO1"
"GC_I/I1",0.5,"E4",0.2875,"LB","tse5"
"GC_I/I1",0.5,"E5",0.2996,"LB","tse5"
"GC_I/I1",0.5,"E6",0.2979,"LB","tse5"
"GC_I/I1",0.5,"E7",0.3151,"LB","GacA"
"GC_I/I1",0.5,"E8",0.3115,"LB","GacA"
"GC_I/I1",0.5,"E9",0.3259,"LB","GacA"
"GC_I/I1",0.5,"E10",0.2971,"LB","tssB"
"GC_I/I1",0.5,"E11",0.324,"LB","tssB"
"GC_I/I1",0.5,"E12",0.3054,"LB","tssB"
"GC_I/I1",0.5,"F1",0.2614,"LB","tagQ"
"GC_I/I1",0.5,"F2",0.2991,"LB","tagQ"
"GC_I/I1",0.5,"F3",0.2748,"LB","tagQ"
"GC_I/I1",0.5,"F4",0.2966,"LB","PPRCHAO_1950"
"GC_I/I1",0.5,"F5",0.2944,"LB","PPRCHAO_1950"
"GC_I/I1",0.5,"F6",0.3105,"LB","PPRCHAO_1950"
"GC_I/I1",0.5,"F7",0.2891,"LB","hcn"
"GC_I/I1",0.5,"F8",0.2908,"LB","hcn"
"GC_I/I1",0.5,"F9",0.2711,"LB","hcn"
"GC_I/I1",0.5,"F10",0.3077,"LB","PhzA"
"GC_I/I1",0.5,"F11",0.2899,"LB","PhzA"
"GC_I/I1",0.5,"F12",0.2835,"LB","PhzA"
"GC_I/I1",0.5,"G1",0.2776,"LB","PhzB"
"GC_I/I1",0.5,"G2",0.2735,"LB","PhzB"
"GC_I/I1",0.5,"G3",0.2816,"LB","PhzB"
"GC_I/I1",0.5,"G4",0.2853,"LB","mexB"
"GC_I/I1",0.5,"G5",0.2989,"LB","mexB"
"GC_I/I1",0.5,"G6",0.2956,"LB","mexB"
"GC_I/I1",0.5,"G7",0.3063,"LB","VgrG1b"
"GC_I/I1",0.5,"G8",0.2914,"LB","VgrG1b"
"GC_I/I1",0.5,"G9",0.3151,"LB","VgrG1b"
"GC_I/I1",0.5,"G10",0.2889,"LB","anr"
"GC_I/I1",0.5,"G11",0.2962,"LB","anr"
"GC_I/I1",0.5,"G12",0.3214,"LB","anr"
"GC_I/I1",0.5,"H1",0.2833,"LB","fetA"
"GC_I/I1",0.5,"H2",0.2686,"LB","fetA"
"GC_I/I1",0.5,"H3",0.2764,"LB","fetA"
"GC_I/I1",0.5,"H4",0.2781,"LB","pvdL"
"GC_I/I1",0.5,"H5",0.2994,"LB","pvdL"
"GC_I/I1",0.5,"H6",0.3183,"LB","pvdL"
"GC_I/I1",0.75,"A1",0.2734,"LB","PAO1"
"GC_I/I1",0.75,"A2",0.2813,"LB","PAO1"
"GC_I/I1",0.75,"A3",0.2747,"LB","PAO1"
"GC_I/I1",0.75,"A4",0.3113,"LB","tse5"
"GC_I/I1",0.75,"A5",0.3031,"LB","tse5"
"GC_I/I1",0.75,"A6",0.3199,"LB","tse5"
"GC_I/I1",0.75,"A7",0.3352,"LB","GacA"
"GC_I/I1",0.75,"A8",0.2854,"LB","GacA"
"GC_I/I1",0.75,"A9",0.3046,"LB","GacA"
"GC_I/I1",0.75,"A10",0.2888,"LB","tssB"
"GC_I/I1",0.75,"A11",0.3002,"LB","tssB"
"GC_I/I1",0.75,"A12",0.2975,"LB","tssB"
"GC_I/I1",0.75,"B1",0.2572,"LB","tagQ"
"GC_I/I1",0.75,"B2",0.2809,"LB","tagQ"
"GC_I/I1",0.75,"B3",0.2645,"LB","tagQ"
"GC_I/I1",0.75,"B4",0.307,"LB","PPRCHAO_1950"
"GC_I/I1",0.75,"B5",0.3025,"LB","PPRCHAO_1950"
"GC_I/I1",0.75,"B6",0.2955,"LB","PPRCHAO_1950"
"GC_I/I1",0.75,"B7",0.316,"LB","hcn"
"GC_I/I1",0.75,"B8",0.2982,"LB","hcn"
"GC_I/I1",0.75,"B9",0.3232,"LB","hcn"
"GC_I/I1",0.75,"B10",0.3428,"LB","PhzA"
"GC_I/I1",0.75,"B11",0.3098,"LB","PhzA"
"GC_I/I1",0.75,"B12",0.2909,"LB","PhzA"
"GC_I/I1",0.75,"C1",0.2933,"LB","PhzB"
"GC_I/I1",0.75,"C2",0.2964,"LB","PhzB"
"GC_I/I1",0.75,"C3",0.2948,"LB","PhzB"
"GC_I/I1",0.75,"C4",0.2783,"LB","mexB"
"GC_I/I1",0.75,"C5",0.2898,"LB","mexB"
"GC_I/I1",0.75,"C6",0.3317,"LB","mexB"
"GC_I/I1",0.75,"C7",0.2983,"LB","VgrG1b"
"GC_I/I1",0.75,"C8",0.3106,"LB","VgrG1b"
"GC_I/I1",0.75,"C9",0.3593,"LB","VgrG1b"
"GC_I/I1",0.75,"C10",0.3224,"LB","anr"
"GC_I/I1",0.75,"C11",0.3172,"LB","anr"
"GC_I/I1",0.75,"C12",0.2794,"LB","anr"
"GC_I/I1",0.75,"D1",0.2703,"LB","fetA"
"GC_I/I1",0.75,"D2",0.2758,"LB","fetA"
"GC_I/I1",0.75,"D3",0.3061,"LB","fetA"
"GC_I/I1",0.75,"D4",0.312,"LB","pvdL"
"GC_I/I1",0.75,"D5",0.2896,"LB","pvdL"
"GC_I/I1",0.75,"D6",0.3156,"LB","pvdL"
"GC_I/I1",0.75,"E1",0.269,"LB","PAO1"
"GC_I/I1",0.75,"E2",0.2818,"LB","PAO1"
"GC_I/I1",0.75,"E3",0.283,"LB","PAO1"
"GC_I/I1",0.75,"E4",0.2885,"LB","tse5"
"GC_I/I1",0.75,"E5",0.3,"LB","tse5"
"GC_I/I1",0.75,"E6",0.2982,"LB","tse5"
"GC_I/I1",0.75,"E7",0.3171,"LB","GacA"
"GC_I/I1",0.75,"E8",0.3193,"LB","GacA"
"GC_I/I1",0.75,"E9",0.3295,"LB","GacA"
"GC_I/I1",0.75,"E10",0.2998,"LB","tssB"
"GC_I/I1",0.75,"E11",0.3276,"LB","tssB"
"GC_I/I1",0.75,"E12",0.3063,"LB","tssB"
"GC_I/I1",0.75,"F1",0.2619,"LB","tagQ"
"GC_I/I1",0.75,"F2",0.2992,"LB","tagQ"
"GC_I/I1",0.75,"F3",0.2753,"LB","tagQ"
"GC_I/I1",0.75,"F4",0.2974,"LB","PPRCHAO_1950"
"GC_I/I1",0.75,"F5",0.2952,"LB","PPRCHAO_1950"
"GC_I/I1",0.75,"F6",0.3107,"LB","PPRCHAO_1950"
"GC_I/I1",0.75,"F7",0.2888,"LB","hcn"
"GC_I/I1",0.75,"F8",0.2902,"LB","hcn"
"GC_I/I1",0.75,"F9",0.2704,"LB","hcn"
"GC_I/I1",0.75,"F10",0.3082,"LB","PhzA"
"GC_I/I1",0.75,"F11",0.2911,"LB","PhzA"
"GC_I/I1",0.75,"F12",0.2829,"LB","PhzA"
"GC_I/I1",0.75,"G1",0.2785,"LB","PhzB"
"GC_I/I1",0.75,"G2",0.2747,"LB","PhzB"
"GC_I/I1",0.75,"G3",0.2825,"LB","PhzB"
"GC_I/I1",0.75,"G4",0.2856,"LB","mexB"
"GC_I/I1",0.75,"G5",0.2994,"LB","mexB"
"GC_I/I1",0.75,"G6",0.2959,"LB","mexB"
"GC_I/I1",0.75,"G7",0.3069,"LB","VgrG1b"
"GC_I/I1",0.75,"G8",0.2914,"LB","VgrG1b"
"GC_I/I1",0.75,"G9",0.315,"LB","VgrG1b"
"GC_I/I1",0.75,"G10",0.2884,"LB","anr"
"GC_I/I1",0.75,"G11",0.2969,"LB","anr"
"GC_I/I1",0.75,"G12",0.321,"LB","anr"
"GC_I/I1",0.75,"H1",0.2846,"LB","fetA"
"GC_I/I1",0.75,"H2",0.2696,"LB","fetA"
"GC_I/I1",0.75,"H3",0.2771,"LB","fetA"
"GC_I/I1",0.75,"H4",0.2778,"LB","pvdL"
"GC_I/I1",0.75,"H5",0.2996,"LB","pvdL"
"GC_I/I1",0.75,"H6",0.3187,"LB","pvdL"
"GC_I/I1",1,"A1",0.275,"LB","PAO1"
"GC_I/I1",1,"A2",0.2829,"LB","PAO1"
"GC_I/I1",1,"A3",0.2757,"LB","PAO1"
"GC_I/I1",1,"A4",0.3123,"LB","tse5"
"GC_I/I1",1,"A5",0.3052,"LB","tse5"
"GC_I/I1",1,"A6",0.3204,"LB","tse5"
"GC_I/I1",1,"A7",0.3368,"LB","GacA"
"GC_I/I1",1,"A8",0.2871,"LB","GacA"
"GC_I/I1",1,"A9",0.3072,"LB","GacA"
"GC_I/I1",1,"A10",0.2903,"LB","tssB"
"GC_I/I1",1,"A11",0.301,"LB","tssB"
"GC_I/I1",1,"A12",0.2986,"LB","tssB"
"GC_I/I1",1,"B1",0.2576,"LB","tagQ"
"GC_I/I1",1,"B2",0.2814,"LB","tagQ"
"GC_I/I1",1,"B3",0.2652,"LB","tagQ"
"GC_I/I1",1,"B4",0.3072,"LB","PPRCHAO_1950"
"GC_I/I1",1,"B5",0.3041,"LB","PPRCHAO_1950"
"GC_I/I1",1,"B6",0.2961,"LB","PPRCHAO_1950"
"GC_I/I1",1,"B7",0.3157,"LB","hcn"
"GC_I/I1",1,"B8",0.3065,"LB","hcn"
"GC_I/I1",1,"B9",0.3264,"LB","hcn"
"GC_I/I1",1,"B10",0.3458,"LB","PhzA"
"GC_I/I1",1,"B11",0.3199,"LB","PhzA"
"GC_I/I1",1,"B12",0.2925,"LB","PhzA"
"GC_I/I1",1,"C1",0.2947,"LB","PhzB"
"GC_I/I1",1,"C2",0.2982,"LB","PhzB"
"GC_I/I1",1,"C3",0.2962,"LB","PhzB"
"GC_I/I1",1,"C4",0.2797,"LB","mexB"
"GC_I/I1",1,"C5",0.2908,"LB","mexB"
"GC_I/I1",1,"C6",0.3323,"LB","mexB"
"GC_I/I1",1,"C7",0.2981,"LB","VgrG1b"
"GC_I/I1",1,"C8",0.3139,"LB","VgrG1b"
"GC_I/I1",1,"C9",0.3592,"LB","VgrG1b"
"GC_I/I1",1,"C10",0.3221,"LB","anr"
"GC_I/I1",1,"C11",0.3197,"LB","anr"
"GC_I/I1",1,"C12",0.2798,"LB","anr"
"GC_I/I1",1,"D1",0.2716,"LB","fetA"
"GC_I/I1",1,"D2",0.2772,"LB","fetA"
"GC_I/I1",1,"D3",0.3078,"LB","fetA"
"GC_I/I1",1,"D4",0.3142,"LB","pvdL"
"GC_I/I1",1,"D5",0.2902,"LB","pvdL"
"GC_I/I1",1,"D6",0.3168,"LB","pvdL"
"GC_I/I1",1,"E1",0.2703,"LB","PAO1"
"GC_I/I1",1,"E2",0.2827,"LB","PAO1"
"GC_I/I1",1,"E3",0.2842,"LB","PAO1"
"GC_I/I1",1,"E4",0.2896,"LB","tse5"
"GC_I/I1",1,"E5",0.3005,"LB","tse5"
"GC_I/I1",1,"E6",0.2984,"LB","tse5"
"GC_I/I1",1,"E7",0.3195,"LB","GacA"
"GC_I/I1",1,"E8",0.3226,"LB","GacA"
"GC_I/I1",1,"E9",0.3358,"LB","GacA"
"GC_I/I1",1,"E10",0.3042,"LB","tssB"
"GC_I/I1",1,"E11",0.3274,"LB","tssB"
"GC_I/I1",1,"E12",0.3068,"LB","tssB"
"GC_I/I1",1,"F1",0.2624,"LB","tagQ"
"GC_I/I1",1,"F2",0.2999,"LB","tagQ"
"GC_I/I1",1,"F3",0.2762,"LB","tagQ"
"GC_I/I1",1,"F4",0.2984,"LB","PPRCHAO_1950"
"GC_I/I1",1,"F5",0.2964,"LB","PPRCHAO_1950"
"GC_I/I1",1,"F6",0.3116,"LB","PPRCHAO_1950"
"GC_I/I1",1,"F7",0.2888,"LB","hcn"
"GC_I/I1",1,"F8",0.2902,"LB","hcn"
"GC_I/I1",1,"F9",0.2799,"LB","hcn"
"GC_I/I1",1,"F10",0.3186,"LB","PhzA"
"GC_I/I1",1,"F11",0.2923,"LB","PhzA"
"GC_I/I1",1,"F12",0.2847,"LB","PhzA"
"GC_I/I1",1,"G1",0.2805,"LB","PhzB"
"GC_I/I1",1,"G2",0.2768,"LB","PhzB"
"GC_I/I1",1,"G3",0.284,"LB","PhzB"
"GC_I/I1",1,"G4",0.2861,"LB","mexB"
"GC_I/I1",1,"G5",0.2999,"LB","mexB"
"GC_I/I1",1,"G6",0.2969,"LB","mexB"
"GC_I/I1",1,"G7",0.3074,"LB","VgrG1b"
"GC_I/I1",1,"G8",0.2917,"LB","VgrG1b"
"GC_I/I1",1,"G9",0.315,"LB","VgrG1b"
"GC_I/I1",1,"G10",0.2888,"LB","anr"
"GC_I/I1",1,"G11",0.2973,"LB","anr"
"GC_I/I1",1,"G12",0.3211,"LB","anr"
"GC_I/I1",1,"H1",0.2863,"LB","fetA"
"GC_I/I1",1,"H2",0.2713,"LB","fetA"
"GC_I/I1",1,"H3",0.2785,"LB","fetA"
"GC_I/I1",1,"H4",0.2788,"LB","pvdL"
"GC_I/I1",1,"H5",0.3007,"LB","pvdL"
"GC_I/I1",1,"H6",0.3195,"LB","pvdL"
"GC_I/I1",1.25,"A1",0.2766,"LB","PAO1"
"GC_I/I1",1.25,"A2",0.2847,"LB","PAO1"
"GC_I/I1",1.25,"A3",0.2773,"LB","PAO1"
"GC_I/I1",1.25,"A4",0.3138,"LB","tse5"
"GC_I/I1",1.25,"A5",0.3075,"LB","tse5"
"GC_I/I1",1.25,"A6",0.3222,"LB","tse5"
"GC_I/I1",1.25,"A7",0.3415,"LB","GacA"
"GC_I/I1",1.25,"A8",0.291,"LB","GacA"
"GC_I/I1",1.25,"A9",0.3124,"LB","GacA"
"GC_I/I1",1.25,"A10",0.2918,"LB","tssB"
"GC_I/I1",1.25,"A11",0.3033,"LB","tssB"
"GC_I/I1",1.25,"A12",0.3002,"LB","tssB"
"GC_I/I1",1.25,"B1",0.2592,"LB","tagQ"
"GC_I/I1",1.25,"B2",0.2833,"LB","tagQ"
"GC_I/I1",1.25,"B3",0.267,"LB","tagQ"
"GC_I/I1",1.25,"B4",0.3088,"LB","PPRCHAO_1950"
"GC_I/I1",1.25,"B5",0.3059,"LB","PPRCHAO_1950"
"GC_I/I1",1.25,"B6",0.2982,"LB","PPRCHAO_1950"
"GC_I/I1",1.25,"B7",0.3167,"LB","hcn"
"GC_I/I1",1.25,"B8",0.3113,"LB","hcn"
"GC_I/I1",1.25,"B9",0.3297,"LB","hcn"
"GC_I/I1",1.25,"B10",0.3499,"LB","PhzA"
"GC_I/I1",1.25,"B11",0.3265,"LB","PhzA"
"GC_I/I1",1.25,"B12",0.2946,"LB","PhzA"
"GC_I/I1",1.25,"C1",0.2981,"LB","PhzB"
"GC_I/I1",1.25,"C2",0.3013,"LB","PhzB"
"GC_I/I1",1.25,"C3",0.2997,"LB","PhzB"
